TAZ,cbd,chicago,cmap,CountyFIPS,county,state,township,sqmi,Mesozone,county_state,DistrictNum,DistrictName
1653,0,0,1,17031,COOK,IL,3614,0.990329959435,27,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1654,0,0,1,17031,COOK,IL,3614,1.01159684649,27,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1655,0,0,1,17031,COOK,IL,3615,1.02766819279,27,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1656,0,0,1,17031,COOK,IL,3615,0.755487655331,27,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1657,0,0,1,17031,COOK,IL,3615,1.00866966388,27,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1658,0,0,1,17031,COOK,IL,3615,0.755199675183,27,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1659,0,0,1,17031,COOK,IL,3615,1.00581466625,27,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1660,0,0,1,17031,COOK,IL,3615,0.740700924402,27,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1661,0,0,1,17031,COOK,IL,3615,1.00808955736,27,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1662,0,0,1,17031,COOK,IL,3615,0.732806811787,27,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1663,0,0,1,17031,COOK,IL,3615,1.00320049578,27,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1664,0,0,1,17031,COOK,IL,3615,0.727017834839,27,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1665,0,0,1,17031,COOK,IL,3615,1.00448773288,27,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1666,0,0,1,17031,COOK,IL,3615,0.722614014866,27,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1667,0,0,1,17031,COOK,IL,3513,4.28915781653,28,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1668,0,0,1,17031,COOK,IL,3513,4.01258117059,28,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1669,0,0,1,17031,COOK,IL,3513,1.01316782844,28,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1670,0,0,1,17031,COOK,IL,3513,1.01210001479,28,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1671,0,0,1,17031,COOK,IL,3513,1.01520865891,28,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1672,0,0,1,17031,COOK,IL,3513,1.00522586164,28,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1673,0,0,1,17031,COOK,IL,3513,4.009990742,28,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1674,0,0,1,17031,COOK,IL,3513,0.995145320861,28,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1675,0,0,1,17031,COOK,IL,3513,1.00651969877,28,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1676,0,0,1,17031,COOK,IL,3513,1.00052794163,28,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1677,0,0,1,17031,COOK,IL,3513,1.01126871898,28,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1678,0,0,1,17031,COOK,IL,3513,1.01252090616,28,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1679,0,0,1,17031,COOK,IL,3513,1.00828871918,28,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1680,0,0,1,17031,COOK,IL,3513,1.01371411123,28,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1681,0,0,1,17031,COOK,IL,3513,1.00794330988,28,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1682,0,0,1,17031,COOK,IL,3513,1.0158946377,28,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1683,0,0,1,17031,COOK,IL,3513,1.01624704812,28,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1684,0,0,1,17031,COOK,IL,3513,1.00909774266,28,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1685,0,0,1,17031,COOK,IL,3513,1.01130985299,28,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1686,0,0,1,17031,COOK,IL,3513,1.01131111596,28,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1687,0,0,1,17031,COOK,IL,3513,1.00621087442,28,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1688,0,0,1,17031,COOK,IL,3513,1.01349945158,28,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1689,0,0,1,17031,COOK,IL,3513,1.01592371657,28,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1690,0,0,1,17031,COOK,IL,3513,1.00488228501,28,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1691,0,0,1,17031,COOK,IL,3513,0.250136583603,28,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1692,0,0,1,17031,COOK,IL,3513,0.250728128101,28,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1693,0,0,1,17031,COOK,IL,3513,0.250325411676,28,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1694,0,0,1,17031,COOK,IL,3513,0.250973522846,28,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1695,0,0,1,17031,COOK,IL,3513,1.01854367369,28,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1696,0,0,1,17031,COOK,IL,3513,1.02530224144,28,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1697,0,0,1,17031,COOK,IL,3514,1.02438269311,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1698,0,0,1,17031,COOK,IL,3514,1.03418440878,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1699,0,0,1,17031,COOK,IL,3514,1.01907509331,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1700,0,0,1,17031,COOK,IL,3514,1.00049754285,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1701,0,0,1,17031,COOK,IL,3514,1.0387046617,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1702,0,0,1,17031,COOK,IL,3514,1.00929925139,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1703,0,0,1,17031,COOK,IL,3514,1.00922739202,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1704,0,0,1,17031,COOK,IL,3514,1.03119397885,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1705,0,0,1,17031,COOK,IL,3514,4.07362710157,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1706,0,0,1,17031,COOK,IL,3514,1.01219113922,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1707,0,0,1,17031,COOK,IL,3514,0.250982769218,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1708,0,0,1,17031,COOK,IL,3514,0.252106639597,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1709,0,0,1,17031,COOK,IL,3514,0.251563799204,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1710,0,0,1,17031,COOK,IL,3514,0.251524909495,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1711,0,0,1,17031,COOK,IL,3514,0.248599257769,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1712,0,0,1,17031,COOK,IL,3514,0.247281588482,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1713,0,0,1,17031,COOK,IL,3514,0.251546479575,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1714,0,0,1,17031,COOK,IL,3514,0.257178547774,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1715,0,0,1,17031,COOK,IL,3514,0.250287202843,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1716,0,0,1,17031,COOK,IL,3514,0.25425548424,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1717,0,0,1,17031,COOK,IL,3514,0.250496567601,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1718,0,0,1,17031,COOK,IL,3514,0.254028774013,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1719,0,0,1,17031,COOK,IL,3514,1.01122442638,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1720,0,0,1,17031,COOK,IL,3514,1.00409147166,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1721,0,0,1,17031,COOK,IL,3514,1.01899644032,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1722,0,0,1,17031,COOK,IL,3514,1.01375202364,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1723,0,0,1,17031,COOK,IL,3514,0.997530401668,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1724,0,0,1,17031,COOK,IL,3514,0.998066219437,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1725,0,0,1,17031,COOK,IL,3514,1.01315724841,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1726,0,0,1,17031,COOK,IL,3514,1.02282633079,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1727,0,0,1,17031,COOK,IL,3514,4.06102368782,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1728,0,0,1,17031,COOK,IL,3514,4.01156813058,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1729,0,0,1,17031,COOK,IL,3514,4.03389213261,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1730,0,0,1,17031,COOK,IL,3515,3.45231176577,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1731,0,0,1,17031,COOK,IL,3515,3.42848975801,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1732,0,0,1,17031,COOK,IL,3515,3.37166780314,29,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1733,0,1,1,17043,DUPAGE,IL,4011,0.494372621966,79,"DUPAGE, IL",3,"DUPAGE, IL"
1734,0,1,1,17043,DUPAGE,IL,4011,1.50059056776,79,"DUPAGE, IL",3,"DUPAGE, IL"
1735,0,0,1,17043,DUPAGE,IL,4009,4.0962162534,77,"DUPAGE, IL",3,"DUPAGE, IL"
1736,0,0,1,17043,DUPAGE,IL,4009,4.00519158853,77,"DUPAGE, IL",3,"DUPAGE, IL"
1737,0,0,1,17043,DUPAGE,IL,4009,3.98212479097,77,"DUPAGE, IL",3,"DUPAGE, IL"
1738,0,0,1,17043,DUPAGE,IL,4009,4.12389413718,77,"DUPAGE, IL",3,"DUPAGE, IL"
1739,0,0,1,17043,DUPAGE,IL,4009,4.05047637589,77,"DUPAGE, IL",3,"DUPAGE, IL"
1740,0,0,1,17043,DUPAGE,IL,4009,4.04812844243,77,"DUPAGE, IL",3,"DUPAGE, IL"
1741,0,0,1,17043,DUPAGE,IL,4009,4.06636519259,77,"DUPAGE, IL",3,"DUPAGE, IL"
1742,0,0,1,17043,DUPAGE,IL,4009,4.05107945199,77,"DUPAGE, IL",3,"DUPAGE, IL"
1743,0,0,1,17043,DUPAGE,IL,4009,4.05509128214,77,"DUPAGE, IL",3,"DUPAGE, IL"
1744,0,0,1,17043,DUPAGE,IL,3909,3.99199407665,80,"DUPAGE, IL",3,"DUPAGE, IL"
1745,0,0,1,17043,DUPAGE,IL,3909,0.994666239755,80,"DUPAGE, IL",3,"DUPAGE, IL"
1746,0,0,1,17043,DUPAGE,IL,3909,1.00912826772,80,"DUPAGE, IL",3,"DUPAGE, IL"
1747,0,0,1,17043,DUPAGE,IL,3909,1.00322901474,80,"DUPAGE, IL",3,"DUPAGE, IL"
1748,0,0,1,17043,DUPAGE,IL,3909,1.02215239133,80,"DUPAGE, IL",3,"DUPAGE, IL"
1749,0,0,1,17043,DUPAGE,IL,3909,3.99793904812,80,"DUPAGE, IL",3,"DUPAGE, IL"
1750,0,0,1,17043,DUPAGE,IL,3909,3.99969871029,80,"DUPAGE, IL",3,"DUPAGE, IL"
1751,0,0,1,17043,DUPAGE,IL,3909,4.01484998328,80,"DUPAGE, IL",3,"DUPAGE, IL"
1752,0,0,1,17043,DUPAGE,IL,3909,4.04493389552,80,"DUPAGE, IL",3,"DUPAGE, IL"
1753,0,0,1,17043,DUPAGE,IL,3909,3.98256436477,80,"DUPAGE, IL",3,"DUPAGE, IL"
1754,0,0,1,17043,DUPAGE,IL,3909,4.00845099748,80,"DUPAGE, IL",3,"DUPAGE, IL"
1755,0,0,1,17043,DUPAGE,IL,3909,4.07546012536,80,"DUPAGE, IL",3,"DUPAGE, IL"
1756,0,0,1,17043,DUPAGE,IL,3809,0.97893797293,83,"DUPAGE, IL",3,"DUPAGE, IL"
1757,0,0,1,17043,DUPAGE,IL,3809,1.00493292395,83,"DUPAGE, IL",3,"DUPAGE, IL"
1758,0,0,1,17043,DUPAGE,IL,3809,0.940100527249,83,"DUPAGE, IL",3,"DUPAGE, IL"
1759,0,0,1,17043,DUPAGE,IL,3809,1.00506122678,83,"DUPAGE, IL",3,"DUPAGE, IL"
1760,0,0,1,17043,DUPAGE,IL,3809,1.00492591864,83,"DUPAGE, IL",3,"DUPAGE, IL"
1761,0,0,1,17043,DUPAGE,IL,3809,1.0040068843,83,"DUPAGE, IL",3,"DUPAGE, IL"
1762,0,0,1,17043,DUPAGE,IL,3809,1.01350098073,83,"DUPAGE, IL",3,"DUPAGE, IL"
1763,0,0,1,17043,DUPAGE,IL,3809,0.254806146147,83,"DUPAGE, IL",3,"DUPAGE, IL"
1764,0,0,1,17043,DUPAGE,IL,3809,0.255703289508,83,"DUPAGE, IL",3,"DUPAGE, IL"
1765,0,0,1,17043,DUPAGE,IL,3809,0.255218853455,83,"DUPAGE, IL",3,"DUPAGE, IL"
1766,0,0,1,17043,DUPAGE,IL,3809,0.256128741838,83,"DUPAGE, IL",3,"DUPAGE, IL"
1767,0,0,1,17043,DUPAGE,IL,3809,1.00847381656,83,"DUPAGE, IL",3,"DUPAGE, IL"
1768,0,0,1,17043,DUPAGE,IL,3809,1.01747100753,83,"DUPAGE, IL",3,"DUPAGE, IL"
1769,0,0,1,17043,DUPAGE,IL,3809,1.00853747861,83,"DUPAGE, IL",3,"DUPAGE, IL"
1770,0,0,1,17043,DUPAGE,IL,3809,0.252648333676,83,"DUPAGE, IL",3,"DUPAGE, IL"
1771,0,0,1,17043,DUPAGE,IL,3809,0.25245207854,83,"DUPAGE, IL",3,"DUPAGE, IL"
1772,0,0,1,17043,DUPAGE,IL,3809,0.253120734116,83,"DUPAGE, IL",3,"DUPAGE, IL"
1773,0,0,1,17043,DUPAGE,IL,3809,0.251922968211,83,"DUPAGE, IL",3,"DUPAGE, IL"
1774,0,0,1,17043,DUPAGE,IL,3809,0.923339861501,83,"DUPAGE, IL",3,"DUPAGE, IL"
1775,0,0,1,17043,DUPAGE,IL,3809,1.00547372119,83,"DUPAGE, IL",3,"DUPAGE, IL"
1776,0,0,1,17043,DUPAGE,IL,3809,0.912905985928,83,"DUPAGE, IL",3,"DUPAGE, IL"
1777,0,0,1,17043,DUPAGE,IL,3809,0.250197293455,83,"DUPAGE, IL",3,"DUPAGE, IL"
1778,0,0,1,17043,DUPAGE,IL,3809,0.250484284249,83,"DUPAGE, IL",3,"DUPAGE, IL"
1779,0,0,1,17043,DUPAGE,IL,3809,0.250502250353,83,"DUPAGE, IL",3,"DUPAGE, IL"
1780,0,0,1,17043,DUPAGE,IL,3809,0.250224880304,83,"DUPAGE, IL",3,"DUPAGE, IL"
1781,0,0,1,17043,DUPAGE,IL,3809,1.00890144111,83,"DUPAGE, IL",3,"DUPAGE, IL"
1782,0,0,1,17043,DUPAGE,IL,3809,1.00809951333,83,"DUPAGE, IL",3,"DUPAGE, IL"
1783,0,0,1,17043,DUPAGE,IL,3809,0.252061094983,83,"DUPAGE, IL",3,"DUPAGE, IL"
1784,0,0,1,17043,DUPAGE,IL,3809,0.251742720221,83,"DUPAGE, IL",3,"DUPAGE, IL"
1785,0,0,1,17043,DUPAGE,IL,3809,0.250911937216,83,"DUPAGE, IL",3,"DUPAGE, IL"
1786,0,0,1,17043,DUPAGE,IL,3809,0.251205274821,83,"DUPAGE, IL",3,"DUPAGE, IL"
1787,0,0,1,17043,DUPAGE,IL,3809,0.254513050759,83,"DUPAGE, IL",3,"DUPAGE, IL"
1788,0,0,1,17043,DUPAGE,IL,3809,0.253284272153,83,"DUPAGE, IL",3,"DUPAGE, IL"
1789,0,0,1,17043,DUPAGE,IL,3809,0.253785417869,83,"DUPAGE, IL",3,"DUPAGE, IL"
1790,0,0,1,17043,DUPAGE,IL,3809,0.254004006133,83,"DUPAGE, IL",3,"DUPAGE, IL"
1791,0,0,1,17043,DUPAGE,IL,3809,0.250747877263,83,"DUPAGE, IL",3,"DUPAGE, IL"
1792,0,0,1,17043,DUPAGE,IL,3809,0.250695232056,83,"DUPAGE, IL",3,"DUPAGE, IL"
1793,0,0,1,17043,DUPAGE,IL,3809,0.250985975754,83,"DUPAGE, IL",3,"DUPAGE, IL"
1794,0,0,1,17043,DUPAGE,IL,3809,0.250923880646,83,"DUPAGE, IL",3,"DUPAGE, IL"
1795,0,0,1,17043,DUPAGE,IL,3809,0.249231067057,83,"DUPAGE, IL",3,"DUPAGE, IL"
1796,0,0,1,17043,DUPAGE,IL,3809,0.250859236683,83,"DUPAGE, IL",3,"DUPAGE, IL"
1797,0,0,1,17043,DUPAGE,IL,3809,0.250840985029,83,"DUPAGE, IL",3,"DUPAGE, IL"
1798,0,0,1,17043,DUPAGE,IL,3809,0.249162084656,83,"DUPAGE, IL",3,"DUPAGE, IL"
1799,0,0,1,17043,DUPAGE,IL,3809,0.998676934625,83,"DUPAGE, IL",3,"DUPAGE, IL"
1800,0,0,1,17043,DUPAGE,IL,3809,1.00475651488,83,"DUPAGE, IL",3,"DUPAGE, IL"
1801,0,0,1,17043,DUPAGE,IL,3809,0.901529602045,83,"DUPAGE, IL",3,"DUPAGE, IL"
1802,0,0,1,17043,DUPAGE,IL,3809,0.252386553344,83,"DUPAGE, IL",3,"DUPAGE, IL"
1803,0,0,1,17043,DUPAGE,IL,3809,0.251581195513,83,"DUPAGE, IL",3,"DUPAGE, IL"
1804,0,0,1,17043,DUPAGE,IL,3809,0.251194215254,83,"DUPAGE, IL",3,"DUPAGE, IL"
1805,0,0,1,17043,DUPAGE,IL,3809,0.252010720867,83,"DUPAGE, IL",3,"DUPAGE, IL"
1806,0,0,1,17043,DUPAGE,IL,3809,0.89119386307,83,"DUPAGE, IL",3,"DUPAGE, IL"
1807,0,0,1,17043,DUPAGE,IL,3809,1.01294532296,83,"DUPAGE, IL",3,"DUPAGE, IL"
1808,0,0,1,17043,DUPAGE,IL,3809,1.0113763759,83,"DUPAGE, IL",3,"DUPAGE, IL"
1809,0,0,1,17043,DUPAGE,IL,3809,1.01333557018,83,"DUPAGE, IL",3,"DUPAGE, IL"
1810,0,0,1,17043,DUPAGE,IL,3809,1.01870547214,83,"DUPAGE, IL",3,"DUPAGE, IL"
1811,0,0,1,17043,DUPAGE,IL,3809,1.00475225997,83,"DUPAGE, IL",3,"DUPAGE, IL"
1812,0,0,1,17043,DUPAGE,IL,3809,4.02567276444,83,"DUPAGE, IL",3,"DUPAGE, IL"
1813,0,0,1,17043,DUPAGE,IL,4010,0.75588390041,78,"DUPAGE, IL",3,"DUPAGE, IL"
1814,0,0,1,17043,DUPAGE,IL,4010,0.986799497411,78,"DUPAGE, IL",3,"DUPAGE, IL"
1815,0,0,1,17043,DUPAGE,IL,4010,0.775778959957,78,"DUPAGE, IL",3,"DUPAGE, IL"
1816,0,0,1,17043,DUPAGE,IL,4010,1.01933221568,78,"DUPAGE, IL",3,"DUPAGE, IL"
1817,0,0,1,17043,DUPAGE,IL,4010,4.06241578295,78,"DUPAGE, IL",3,"DUPAGE, IL"
1818,0,0,1,17043,DUPAGE,IL,4010,1.03982374303,78,"DUPAGE, IL",3,"DUPAGE, IL"
1819,0,0,1,17043,DUPAGE,IL,4010,1.02511871682,78,"DUPAGE, IL",3,"DUPAGE, IL"
1820,0,0,1,17043,DUPAGE,IL,4010,1.02799750243,78,"DUPAGE, IL",3,"DUPAGE, IL"
1821,0,0,1,17043,DUPAGE,IL,4010,1.02326116238,78,"DUPAGE, IL",3,"DUPAGE, IL"
1822,0,0,1,17043,DUPAGE,IL,4010,0.793179872744,78,"DUPAGE, IL",3,"DUPAGE, IL"
1823,0,0,1,17043,DUPAGE,IL,4010,1.02592920519,78,"DUPAGE, IL",3,"DUPAGE, IL"
1824,0,0,1,17043,DUPAGE,IL,4010,0.782586139223,78,"DUPAGE, IL",3,"DUPAGE, IL"
1825,0,0,1,17043,DUPAGE,IL,4010,1.01927749599,78,"DUPAGE, IL",3,"DUPAGE, IL"
1826,0,0,1,17043,DUPAGE,IL,4010,1.0318678229,78,"DUPAGE, IL",3,"DUPAGE, IL"
1827,0,0,1,17043,DUPAGE,IL,4010,1.0224600574,78,"DUPAGE, IL",3,"DUPAGE, IL"
1828,0,0,1,17043,DUPAGE,IL,4010,1.02448410083,78,"DUPAGE, IL",3,"DUPAGE, IL"
1829,0,0,1,17043,DUPAGE,IL,4010,0.258101386857,78,"DUPAGE, IL",3,"DUPAGE, IL"
1830,0,0,1,17043,DUPAGE,IL,4010,0.259159560207,78,"DUPAGE, IL",3,"DUPAGE, IL"
1831,0,0,1,17043,DUPAGE,IL,4010,0.257106756605,78,"DUPAGE, IL",3,"DUPAGE, IL"
1832,0,0,1,17043,DUPAGE,IL,4010,0.260167152618,78,"DUPAGE, IL",3,"DUPAGE, IL"
1833,0,0,1,17043,DUPAGE,IL,4010,1.02972732438,78,"DUPAGE, IL",3,"DUPAGE, IL"
1834,0,0,1,17043,DUPAGE,IL,4010,1.06323314529,78,"DUPAGE, IL",3,"DUPAGE, IL"
1835,0,0,1,17043,DUPAGE,IL,4010,0.259376738045,78,"DUPAGE, IL",3,"DUPAGE, IL"
1836,0,0,1,17043,DUPAGE,IL,4010,0.256918553952,78,"DUPAGE, IL",3,"DUPAGE, IL"
1837,0,0,1,17043,DUPAGE,IL,4010,0.258294243565,78,"DUPAGE, IL",3,"DUPAGE, IL"
1838,0,0,1,17043,DUPAGE,IL,4010,0.255843071197,78,"DUPAGE, IL",3,"DUPAGE, IL"
1839,0,0,1,17043,DUPAGE,IL,4010,1.04750596816,78,"DUPAGE, IL",3,"DUPAGE, IL"
1840,0,0,1,17043,DUPAGE,IL,4010,0.786765335472,78,"DUPAGE, IL",3,"DUPAGE, IL"
1841,0,0,1,17043,DUPAGE,IL,4010,0.795117998652,78,"DUPAGE, IL",3,"DUPAGE, IL"
1842,0,0,1,17043,DUPAGE,IL,4010,1.02256165246,78,"DUPAGE, IL",3,"DUPAGE, IL"
1843,0,0,1,17043,DUPAGE,IL,4010,1.0261878438,78,"DUPAGE, IL",3,"DUPAGE, IL"
1844,0,0,1,17043,DUPAGE,IL,4010,0.254146115892,78,"DUPAGE, IL",3,"DUPAGE, IL"
1845,0,0,1,17043,DUPAGE,IL,4010,0.254484315335,78,"DUPAGE, IL",3,"DUPAGE, IL"
1846,0,0,1,17043,DUPAGE,IL,4010,0.25522570522,78,"DUPAGE, IL",3,"DUPAGE, IL"
1847,0,0,1,17043,DUPAGE,IL,4010,0.254904066889,78,"DUPAGE, IL",3,"DUPAGE, IL"
1848,0,0,1,17043,DUPAGE,IL,4010,1.0135422255,78,"DUPAGE, IL",3,"DUPAGE, IL"
1849,0,0,1,17043,DUPAGE,IL,4010,1.02856885161,78,"DUPAGE, IL",3,"DUPAGE, IL"
1850,0,0,1,17043,DUPAGE,IL,4010,1.01722075858,78,"DUPAGE, IL",3,"DUPAGE, IL"
1851,0,0,1,17043,DUPAGE,IL,4010,1.02358187914,78,"DUPAGE, IL",3,"DUPAGE, IL"
1852,0,0,1,17043,DUPAGE,IL,4010,1.01853702417,78,"DUPAGE, IL",3,"DUPAGE, IL"
1853,0,0,1,17043,DUPAGE,IL,4010,1.02718313078,78,"DUPAGE, IL",3,"DUPAGE, IL"
1854,0,0,1,17043,DUPAGE,IL,4010,1.04342024929,78,"DUPAGE, IL",3,"DUPAGE, IL"
1855,0,0,1,17043,DUPAGE,IL,3910,0.725260624075,81,"DUPAGE, IL",3,"DUPAGE, IL"
1856,0,0,1,17043,DUPAGE,IL,3910,0.957202298095,81,"DUPAGE, IL",3,"DUPAGE, IL"
1857,0,0,1,17043,DUPAGE,IL,3910,0.768148683102,81,"DUPAGE, IL",3,"DUPAGE, IL"
1858,0,0,1,17043,DUPAGE,IL,3910,1.01655438012,81,"DUPAGE, IL",3,"DUPAGE, IL"
1859,0,0,1,17043,DUPAGE,IL,3910,0.256038624868,81,"DUPAGE, IL",3,"DUPAGE, IL"
1860,0,0,1,17043,DUPAGE,IL,3910,0.236188498488,81,"DUPAGE, IL",3,"DUPAGE, IL"
1861,0,0,1,17043,DUPAGE,IL,3910,0.239040953691,81,"DUPAGE, IL",3,"DUPAGE, IL"
1862,0,0,1,17043,DUPAGE,IL,3910,0.256049509716,81,"DUPAGE, IL",3,"DUPAGE, IL"
1863,0,0,1,17043,DUPAGE,IL,3910,0.989671182136,81,"DUPAGE, IL",3,"DUPAGE, IL"
1864,0,0,1,17043,DUPAGE,IL,3910,0.259019452617,81,"DUPAGE, IL",3,"DUPAGE, IL"
1865,0,0,1,17043,DUPAGE,IL,3910,0.256821745076,81,"DUPAGE, IL",3,"DUPAGE, IL"
1866,0,0,1,17043,DUPAGE,IL,3910,0.258505925036,81,"DUPAGE, IL",3,"DUPAGE, IL"
1867,0,0,1,17043,DUPAGE,IL,3910,0.257345606156,81,"DUPAGE, IL",3,"DUPAGE, IL"
1868,0,0,1,17043,DUPAGE,IL,3910,1.01478830117,81,"DUPAGE, IL",3,"DUPAGE, IL"
1869,0,0,1,17043,DUPAGE,IL,3910,1.0160402172,81,"DUPAGE, IL",3,"DUPAGE, IL"
1870,0,0,1,17043,DUPAGE,IL,3910,1.08743051709,81,"DUPAGE, IL",3,"DUPAGE, IL"
1871,0,0,1,17043,DUPAGE,IL,3910,0.255298850548,81,"DUPAGE, IL",3,"DUPAGE, IL"
1872,0,0,1,17043,DUPAGE,IL,3910,0.252832295952,81,"DUPAGE, IL",3,"DUPAGE, IL"
1873,0,0,1,17043,DUPAGE,IL,3910,0.256229001336,81,"DUPAGE, IL",3,"DUPAGE, IL"
1874,0,0,1,17043,DUPAGE,IL,3910,0.251905854911,81,"DUPAGE, IL",3,"DUPAGE, IL"
1875,0,0,1,17043,DUPAGE,IL,3910,1.06837269357,81,"DUPAGE, IL",3,"DUPAGE, IL"
1876,0,0,1,17043,DUPAGE,IL,3910,0.789214177235,81,"DUPAGE, IL",3,"DUPAGE, IL"
1877,0,0,1,17043,DUPAGE,IL,3910,0.255067680646,81,"DUPAGE, IL",3,"DUPAGE, IL"
1878,0,0,1,17043,DUPAGE,IL,3910,0.255903755746,81,"DUPAGE, IL",3,"DUPAGE, IL"
1879,0,0,1,17043,DUPAGE,IL,3910,0.254674728921,81,"DUPAGE, IL",3,"DUPAGE, IL"
1880,0,0,1,17043,DUPAGE,IL,3910,0.255538158653,81,"DUPAGE, IL",3,"DUPAGE, IL"
1881,0,0,1,17043,DUPAGE,IL,3910,0.789549583015,81,"DUPAGE, IL",3,"DUPAGE, IL"
1882,0,0,1,17043,DUPAGE,IL,3910,1.02145930957,81,"DUPAGE, IL",3,"DUPAGE, IL"
1883,0,0,1,17043,DUPAGE,IL,3910,0.254911134171,81,"DUPAGE, IL",3,"DUPAGE, IL"
1884,0,0,1,17043,DUPAGE,IL,3910,0.255890596711,81,"DUPAGE, IL",3,"DUPAGE, IL"
1885,0,0,1,17043,DUPAGE,IL,3910,0.256142153032,81,"DUPAGE, IL",3,"DUPAGE, IL"
1886,0,0,1,17043,DUPAGE,IL,3910,0.255169136539,81,"DUPAGE, IL",3,"DUPAGE, IL"
1887,0,0,1,17043,DUPAGE,IL,3910,1.01277577079,81,"DUPAGE, IL",3,"DUPAGE, IL"
1888,0,0,1,17043,DUPAGE,IL,3910,1.0060927655,81,"DUPAGE, IL",3,"DUPAGE, IL"
